task_id,score,time_score,error_type,pred_thresh,true_thresh,pred_time,true_time
task_10,0.2043539909854553,0.8174159639418213,SAFE (+2),4,1,10.517303,12.866525650024414
task_11,0.18571459925560915,0.7428583970224366,SAFE (+2),4,1,5.1381693,3.816932201385498
task_12,0.5237815001296956,0.5237815001296956,PERFECT,2,2,36.74289,70.1492691040039
task_13,0.6619066899374771,0.6619066899374771,PERFECT,2,2,16.011559,24.190053939819336
task_14,0.49304477759920307,0.49304477759920307,PERFECT,2,2,38.47127,78.02794647216797
task_15,0.5374854718123928,0.5374854718123928,PERFECT,2,2,17.535242,32.62458801269531
task_16,0.0453436254484704,0.0453436254484704,PERFECT,4,4,444.85623,20.17139434814453
task_17,0.07845459704824898,0.07845459704824898,PERFECT,4,4,991.13574,77.7591552734375
task_18,0.10933987548542104,0.10933987548542104,PERFECT,4,4,421.91678,46.132328033447266
task_19,0.0,0.07733952572122442,FATAL,16,64,67.93324,878.3767700195312
task_20,0.0,0.1098280677930851,FATAL,16,64,24.817865,225.97015380859375
task_21,0.24132143051014782,0.24132143051014782,PERFECT,2,2,39.98521,9.649288177490234
task_22,0.41479649358400045,0.41479649358400045,PERFECT,2,2,19.62628,8.140912055969238
task_23,0.22560982135291913,0.22560982135291913,PERFECT,2,2,43.130592,9.730685234069824
task_24,0.3977302157267037,0.3977302157267037,PERFECT,2,2,21.203077,8.433104515075684
task_0,0.30299098577525574,0.30299098577525574,PERFECT,1,1,11.7350645,3.5556187629699707
task_1,0.26748521197200215,0.26748521197200215,PERFECT,1,1,4.257121,1.1387169361114502
task_2,0.09078121354948508,0.09078121354948508,PERFECT,1,1,71.753494,6.513869285583496
task_3,0.07989242283919548,0.07989242283919548,PERFECT,1,1,47.36805,3.784348249435425
task_4,0.28498841943019737,0.5699768388603947,SAFE (+1),16,8,21.165916,12.064082145690918
task_5,0.37704318717442953,0.7540863743488591,SAFE (+1),16,8,6.5046544,4.905071258544922
task_6,0.34335293402738887,0.6867058680547777,SAFE (+1),16,8,22.818932,15.669894218444824
task_7,0.3768960180144393,0.7537920360288786,SAFE (+1),16,8,8.33055,6.2795023918151855
task_8,0.21532709748455736,0.8613083899382294,SAFE (+2),4,1,11.69002,13.572397232055664
task_9,0.2032072028125742,0.8128288112502968,SAFE (+2),4,1,4.5425234,3.692293882369995
task_10,0.23973854336757952,0.9589541734703181,SAFE (+2),4,1,12.338408,12.866525650024414
task_11,0.19234749046995656,0.7693899618798262,SAFE (+2),4,1,4.960985,3.816932201385498
task_12,0.5522369367688987,0.5522369367688987,PERFECT,2,2,38.739017,70.1492691040039
task_13,0.6772082596921519,0.6772082596921519,PERFECT,2,2,16.381704,24.190053939819336
task_14,0.625352305339475,0.625352305339475,PERFECT,2,2,48.794956,78.02794647216797
task_15,0.7388749745683637,0.7388749745683637,PERFECT,2,2,24.105492,32.62458801269531
task_16,0.10866046830399162,0.10866046830399162,PERFECT,4,4,185.63692,20.17139434814453
task_17,0.1735991777378771,0.1735991777378771,PERFECT,4,4,447.92352,77.7591552734375
task_18,0.23163526394627318,0.23163526394627318,PERFECT,4,4,199.15935,46.132328033447266
task_19,0.0,0.07908982494662584,FATAL,16,64,69.470665,878.3767700195312
task_20,0.0,0.12234568355574042,FATAL,16,64,27.646473,225.97015380859375
task_21,0.33465360052845966,0.33465360052845966,PERFECT,2,2,28.83366,9.649288177490234
task_22,0.4725935685290058,0.4725935685290058,PERFECT,2,2,17.226032,8.140912055969238
task_23,0.3172095888335254,0.3172095888335254,PERFECT,2,2,30.675886,9.730685234069824
task_24,0.4658272899983227,0.4658272899983227,PERFECT,2,2,18.1035,8.433104515075684
task_0,0.35363988083183995,0.35363988083183995,PERFECT,1,1,10.054349,3.5556187629699707
task_1,0.38336276437773403,0.38336276437773403,PERFECT,1,1,2.9703379,1.1387169361114502
task_2,0.09731141981739162,0.09731141981739162,PERFECT,1,1,66.938385,6.513869285583496
task_3,0.07617708998509391,0.07617708998509391,PERFECT,1,1,49.6783,3.784348249435425
task_4,0.37361859753093657,0.7472371950618731,SAFE (+1),16,8,16.144917,12.064082145690918
task_5,0.4251220874387662,0.8502441748775325,SAFE (+1),16,8,5.769015,4.905071258544922
task_6,0.4323886544429646,0.8647773088859292,SAFE (+1),16,8,18.12015,15.669894218444824
task_7,0.4301301736927415,0.860260347385483,SAFE (+1),16,8,7.299537,6.2795023918151855
task_8,0.4897425402623456,0.9794850805246912,SAFE (+1),2,1,13.856666,13.572397232055664
task_9,0.18872100882428294,0.7548840352971318,SAFE (+2),4,1,4.8912067,3.692293882369995
task_10,0.43799704104706366,0.8759940820941273,SAFE (+1),2,1,14.687914,12.866525650024414
task_11,0.17182813046174011,0.6873125218469605,SAFE (+2),4,1,5.553416,3.816932201385498
task_12,0.7470566707324567,0.7470566707324567,PERFECT,2,2,52.40548,70.1492691040039
task_13,0.7004325232573405,0.7004325232573405,PERFECT,2,2,16.9435,24.190053939819336
task_14,0.7243487246216711,0.7243487246216711,PERFECT,2,2,56.519444,78.02794647216797
task_15,0.5674317204414231,0.5674317204414231,PERFECT,2,2,18.512226,32.62458801269531
task_16,0.0,0.044749463731862955,FATAL,2,4,450.76282,20.17139434814453
task_17,0.0,0.08721102243558018,FATAL,2,4,891.6207,77.7591552734375
task_18,0.0,0.1569550073438454,FATAL,2,4,293.92072,46.132328033447266
task_19,0.0,0.08185162762983951,FATAL,16,64,71.89657,878.3767700195312
task_20,0.0,0.11045842004756509,FATAL,16,64,24.960306,225.97015380859375
task_21,0.25246135808779135,0.25246135808779135,PERFECT,2,2,38.22085,9.649288177490234
task_22,0.4234300894532222,0.4234300894532222,PERFECT,2,2,19.226107,8.140912055969238
task_23,0.26961466055445577,0.26961466055445577,PERFECT,2,2,36.091084,9.730685234069824
task_24,0.3902427216557666,0.3902427216557666,PERFECT,2,2,21.609896,8.433104515075684
task_0,0.3735599626353519,0.3735599626353519,PERFECT,1,1,9.518201,3.5556187629699707
task_1,0.31660684041139253,0.31660684041139253,PERFECT,1,1,3.5966277,1.1387169361114502
task_2,0.13400630709596167,0.13400630709596167,PERFECT,1,1,48.608677,6.513869285583496
task_3,0.17873159682542142,0.17873159682542142,PERFECT,1,1,21.173359,3.784348249435425
task_4,0.40504043422016484,0.8100808684403297,SAFE (+1),16,8,14.892442,12.064082145690918
task_5,0.4774544362223769,0.9549088724447538,SAFE (+1),16,8,4.683896,4.905071258544922
task_6,0.441057643402,0.882115286804,SAFE (+1),16,8,17.763998,15.669894218444824
task_7,0.46295055086213316,0.9259011017242663,SAFE (+1),16,8,6.7820444,6.2795023918151855
task_8,0.23265810314867735,0.9306324125947094,SAFE (+2),4,1,12.630913,13.572397232055664
task_9,0.24684482560644222,0.9873793024257689,SAFE (+2),4,1,3.7394888,3.692293882369995
task_10,0.2355716093146569,0.9422864372586276,SAFE (+2),4,1,13.65458,12.866525650024414
task_11,0.18651768559713067,0.7460707423885227,SAFE (+2),4,1,5.116046,3.816932201385498
task_12,0.810226214176683,0.810226214176683,PERFECT,2,2,56.836777,70.1492691040039
task_13,0.7886799623577426,0.7886799623577426,PERFECT,2,2,19.07821,24.190053939819336
task_14,0.8384775657337596,0.8384775657337596,PERFECT,2,2,65.42468,78.02794647216797
task_15,0.7497164518716515,0.7497164518716515,PERFECT,2,2,24.45919,32.62458801269531
task_16,0.0,0.03970790333415395,FATAL,2,4,507.99445,20.17139434814453
task_17,0.0,0.053328699813911334,FATAL,2,4,1458.1108,77.7591552734375
task_18,0.075423301308895,0.075423301308895,PERFECT,4,4,611.64557,46.132328033447266
task_19,0.0,0.07564498056989193,FATAL,16,64,66.44479,878.3767700195312
task_20,0.0,0.12261360014531528,FATAL,16,64,27.707014,225.97015380859375
task_21,0.29761397295651687,0.29761397295651687,PERFECT,2,2,32.42216,9.649288177490234
task_22,0.4527495242779734,0.4527495242779734,PERFECT,2,2,17.98105,8.140912055969238
task_23,0.28039767621445,0.28039767621445,PERFECT,2,2,34.70316,9.730685234069824
task_24,0.4624368635365457,0.4624368635365457,PERFECT,2,2,18.236229,8.433104515075684
task_0,0.21734811314793095,0.21734811314793095,PERFECT,1,1,16.359097,3.5556187629699707
task_1,0.2972006312485715,0.2972006312485715,PERFECT,1,1,3.8314755,1.1387169361114502
task_2,0.0921589122046087,0.0921589122046087,PERFECT,1,1,70.68084,6.513869285583496
task_3,0.08246273527848054,0.08246273527848054,PERFECT,1,1,45.891617,3.784348249435425
task_4,0.3975505249445288,0.7951010498890576,SAFE (+1),16,8,15.1730175,12.064082145690918
task_5,0.43866499092877226,0.8773299818575445,SAFE (+1),16,8,5.590908,4.905071258544922
task_6,0.38058072494703493,0.7611614498940699,SAFE (+1),16,8,20.58682,15.669894218444824
task_7,0.38334938255145307,0.7666987651029061,SAFE (+1),16,8,8.190312,6.2795023918151855
task_8,0.24960061628422037,0.9984024651368815,SAFE (+2),4,1,13.594114,13.572397232055664
task_9,0.19417843227295928,0.7767137290918371,SAFE (+2),4,1,4.7537384,3.692293882369995
task_10,0.22342449277461882,0.8936979710984753,SAFE (+2),4,1,14.396951,12.866525650024414
task_11,0.17644775033437107,0.7057910013374843,SAFE (+2),4,1,5.4080205,3.816932201385498
task_12,0.5562524436884455,0.5562524436884455,PERFECT,2,2,39.020702,70.1492691040039
task_13,0.7304909775672174,0.7304909775672174,PERFECT,2,2,17.670616,24.190053939819336
task_14,0.5681455937595914,0.5681455937595914,PERFECT,2,2,44.331234,78.02794647216797
task_15,0.6557792370275269,0.6557792370275269,PERFECT,2,2,21.394527,32.62458801269531
task_16,0.0,0.058213748661520064,FATAL,2,4,346.50568,20.17139434814453
task_17,0.0,0.10553533540818913,FATAL,2,4,736.8068,77.7591552734375
task_18,0.17025875225316345,0.17025875225316345,PERFECT,4,4,270.95422,46.132328033447266
task_19,0.0,0.07874016985927286,FATAL,16,64,69.163536,878.3767700195312
task_20,0.0,0.12842178803958085,FATAL,16,64,29.019491,225.97015380859375
task_21,0.23143139254468834,0.23143139254468834,PERFECT,2,2,41.693947,9.649288177490234
task_22,0.37746490270391453,0.37746490270391453,PERFECT,2,2,21.567335,8.140912055969238
task_23,0.213286313488413,0.213286313488413,PERFECT,2,2,45.622643,9.730685234069824
task_24,0.35321164424150947,0.35321164424150947,PERFECT,2,2,23.8755,8.433104515075684
task_0,0.3578587293955853,0.3578587293955853,PERFECT,1,1,9.935817,3.5556187629699707
task_1,0.3859136634505612,0.3859136634505612,PERFECT,1,1,2.9507039,1.1387169361114502
task_2,0.12635426471197617,0.12635426471197617,PERFECT,1,1,51.55243,6.513869285583496
task_3,0.13875599704820954,0.13875599704820954,PERFECT,1,1,27.273403,3.784348249435425
task_4,0.39149982158281577,0.7829996431656315,SAFE (+1),16,8,15.407519,12.064082145690918
task_5,0.36690934728053115,0.7338186945610623,SAFE (+1),16,8,6.6843095,4.905071258544922
task_6,0.42386685848375283,0.8477337169675057,SAFE (+1),16,8,18.484453,15.669894218444824
task_7,0.37582990924423004,0.7516598184884601,SAFE (+1),16,8,8.354181,6.2795023918151855
task_8,0.23734771690938525,0.949390867637541,SAFE (+2),4,1,14.2959,13.572397232055664
task_9,0.14969637930978485,0.5987855172391394,SAFE (+2),4,1,6.1663046,3.692293882369995
task_10,0.21776839598530331,0.8710735839412133,SAFE (+2),4,1,14.770883,12.866525650024414
task_11,0.14265715534251888,0.5706286213700755,SAFE (+2),4,1,6.6889954,3.816932201385498
task_12,0.7094921424030722,0.7094921424030722,PERFECT,2,2,49.770355,70.1492691040039
task_13,0.6909034496597886,0.6909034496597886,PERFECT,2,2,16.712992,24.190053939819336
task_14,0.6898717635453183,0.6898717635453183,PERFECT,2,2,53.829277,78.02794647216797
task_15,0.6133455872895606,0.6133455872895606,PERFECT,2,2,20.010147,32.62458801269531
task_16,0.0,0.04005361984719086,FATAL,2,4,503.60977,20.17139434814453
task_17,0.0,0.09927900713979462,FATAL,2,4,783.23865,77.7591552734375
task_18,0.0,0.1475344967789928,FATAL,2,4,312.68842,46.132328033447266
task_19,0.0,0.0902550407971469,FATAL,16,64,79.27793,878.3767700195312
task_20,0.0,0.13269238236013067,FATAL,16,64,29.984518,225.97015380859375
task_21,0.3437533953166832,0.3437533953166832,PERFECT,2,2,28.07038,9.649288177490234
task_22,0.5101281444953873,0.5101281444953873,PERFECT,2,2,15.958563,8.140912055969238
task_23,0.2862026293015962,0.2862026293015962,PERFECT,2,2,33.999287,9.730685234069824
task_24,0.4687884052316202,0.4687884052316202,PERFECT,2,2,17.98915,8.433104515075684
task_0,0.274208320677104,0.274208320677104,PERFECT,1,1,12.966852,3.5556187629699707
task_1,0.29656089025547283,0.29656089025547283,PERFECT,1,1,3.8397408,1.1387169361114502
task_2,0.1841855345087706,0.1841855345087706,PERFECT,1,1,35.365803,6.513869285583496
task_3,0.18878628717111592,0.18878628717111592,PERFECT,1,1,20.045673,3.784348249435425
task_4,0.303945233424601,0.607890466849202,SAFE (+1),16,8,19.845816,12.064082145690918
task_5,0.35731008241139117,0.7146201648227823,SAFE (+1),16,8,6.863886,4.905071258544922
task_6,0.3195633117553719,0.6391266235107438,SAFE (+1),16,8,24.517668,15.669894218444824
task_7,0.3828324705767986,0.7656649411535972,SAFE (+1),16,8,8.201371,6.2795023918151855
task_8,0.2153706797997989,0.8614827191991956,SAFE (+2),4,1,11.692386,13.572397232055664
task_9,0.1883320105448199,0.7533280421792796,SAFE (+2),4,1,4.9013095,3.692293882369995
task_10,0.23401969011605298,0.9360787604642119,SAFE (+2),4,1,13.7451315,12.866525650024414
task_11,0.17386121123514445,0.6954448449405778,SAFE (+2),4,1,5.488476,3.816932201385498
task_12,0.6362686053397617,0.6362686053397617,PERFECT,2,2,44.633778,70.1492691040039
task_13,0.6906851971073652,0.6906851971073652,PERFECT,2,2,16.707712,24.190053939819336
task_14,0.5885275545919887,0.5885275545919887,PERFECT,2,2,45.921597,78.02794647216797
task_15,0.5454938063734603,0.5454938063734603,PERFECT,2,2,17.79651,32.62458801269531
task_16,0.0,0.03469871560792759,FATAL,2,4,581.3297,20.17139434814453
task_17,0.0,0.07316461063976121,FATAL,2,4,1062.7974,77.7591552734375
task_18,0.11572049564485756,0.11572049564485756,PERFECT,4,4,398.65305,46.132328033447266
task_19,0.0,0.0748385919989994,FATAL,16,64,65.73648,878.3767700195312
task_20,0.0,0.10443542451371379,FATAL,16,64,23.599289,225.97015380859375
task_21,0.33270952289945055,0.33270952289945055,PERFECT,2,2,29.00214,9.649288177490234
task_22,0.48335437443051443,0.48335437443051443,PERFECT,2,2,16.842533,8.140912055969238
task_23,0.3205745151981726,0.3205745151981726,PERFECT,2,2,30.353895,9.730685234069824
task_24,0.4737695307518998,0.4737695307518998,PERFECT,2,2,17.800014,8.433104515075684
task_0,0.3235940573426699,0.3235940573426699,PERFECT,1,1,10.987899,3.5556187629699707
task_1,0.3693357149811281,0.3693357149811281,PERFECT,1,1,3.0831487,1.1387169361114502
task_2,0.09239711884610993,0.09239711884610993,PERFECT,1,1,70.49862,6.513869285583496
task_3,0.1287130838093094,0.1287130838093094,PERFECT,1,1,29.401426,3.784348249435425
task_4,0.3144876445437626,0.6289752890875252,SAFE (+1),16,8,19.180534,12.064082145690918
task_5,0.3988307424748064,0.7976614849496128,SAFE (+1),16,8,6.1493144,4.905071258544922
task_6,0.3035342710814128,0.6070685421628256,SAFE (+1),16,8,25.812397,15.669894218444824
task_7,0.3769163412230513,0.7538326824461026,SAFE (+1),16,8,8.330101,6.2795023918151855
task_8,0.2151199892633974,0.8604799570535896,SAFE (+2),4,1,11.678776,13.572397232055664
task_9,0.2140690528967449,0.8562762115869796,SAFE (+2),4,1,4.312036,3.692293882369995
task_10,0.22626815206071524,0.905072608242861,SAFE (+2),4,1,14.216015,12.866525650024414
task_11,0.18323365917618772,0.7329346367047509,SAFE (+2),4,1,5.207739,3.816932201385498
task_12,0.6143817488625123,0.6143817488625123,PERFECT,2,2,43.09843,70.1492691040039
task_13,0.5777754561285167,0.5777754561285167,PERFECT,2,2,13.976419,24.190053939819336
task_14,0.6206865482011393,0.6206865482011393,PERFECT,2,2,48.430897,78.02794647216797
task_15,0.5275044023039308,0.5275044023039308,PERFECT,2,2,17.209614,32.62458801269531
task_16,0.0,0.041607235739394385,FATAL,2,4,484.80496,20.17139434814453
task_17,0.0,0.09017365850150628,FATAL,2,4,862.3267,77.7591552734375
task_18,0.17563794150747103,0.17563794150747103,PERFECT,4,4,262.65582,46.132328033447266
task_19,0.0,0.0669326790618654,FATAL,16,64,58.79211,878.3767700195312
task_20,0.0,0.09866014694939221,FATAL,16,64,22.294249,225.97015380859375
task_21,0.27892684031675113,0.27892684031675113,PERFECT,2,2,34.594334,9.649288177490234
task_22,0.4951957163457372,0.4951957163457372,PERFECT,2,2,16.439787,8.140912055969238
task_23,0.25219019254059666,0.25219019254059666,PERFECT,2,2,38.58471,9.730685234069824
task_24,0.44881971252600084,0.44881971252600084,PERFECT,2,2,18.789515,8.433104515075684
task_0,0.2104752868539562,0.2104752868539562,PERFECT,1,1,16.893284,3.5556187629699707
task_1,0.17488571393210203,0.17488571393210203,PERFECT,1,1,6.511206,1.1387169361114502
task_2,0.09228708817637783,0.09228708817637783,PERFECT,1,1,70.58267,6.513869285583496
task_3,0.09314159045889531,0.09314159045889531,PERFECT,1,1,40.63006,3.784348249435425
task_4,0.37248234978605854,0.7449646995721171,SAFE (+1),16,8,16.194166,12.064082145690918
task_5,0.4886309376894709,0.9772618753789418,SAFE (+1),16,8,5.0191984,4.905071258544922
task_6,0.39229192268625457,0.7845838453725091,SAFE (+1),16,8,19.972237,15.669894218444824
task_7,0.4283159866673423,0.8566319733346845,SAFE (+1),16,8,7.3304553,6.2795023918151855
task_8,0.4412505446766297,0.8825010893532594,SAFE (+1),2,1,15.379468,13.572397232055664
task_9,0.1688398508981721,0.6753594035926884,SAFE (+2),4,1,5.467154,3.692293882369995
task_10,0.3707717575743186,0.7415435151486371,SAFE (+1),2,1,17.351006,12.866525650024414
task_11,0.11933644078394152,0.4773457631357661,SAFE (+2),4,1,7.996158,3.816932201385498
task_12,0.6192776089891844,0.6192776089891844,PERFECT,2,2,43.44187,70.1492691040039
task_13,0.6674493428177524,0.6674493428177524,PERFECT,2,2,16.145636,24.190053939819336
task_14,0.6071645253835355,0.6071645253835355,PERFECT,2,2,47.3758,78.02794647216797
task_15,0.576520577993859,0.576520577993859,PERFECT,2,2,18.808746,32.62458801269531
task_16,0.0,0.027215707922880184,FATAL,2,4,741.16736,20.17139434814453
task_17,0.0,0.07072355967208403,FATAL,2,4,1099.4802,77.7591552734375
task_18,0.0,0.1213731026421537,FATAL,2,4,380.0869,46.132328033447266
task_19,0.0,0.06313448379492506,FATAL,16,64,55.455864,878.3767700195312
task_20,0.0,0.10983909980160954,FATAL,16,64,24.820358,225.97015380859375
task_21,0.347236623666986,0.347236623666986,PERFECT,2,2,27.788797,9.649288177490234
task_22,0.5356659113740492,0.5356659113740492,PERFECT,2,2,15.1977415,8.140912055969238
task_23,0.38022950690649304,0.38022950690649304,PERFECT,2,2,25.59161,9.730685234069824
task_24,0.5445540322981425,0.5445540322981425,PERFECT,2,2,15.4862585,8.433104515075684
task_0,0.2455951984148419,0.2455951984148419,PERFECT,1,1,14.477558,3.5556187629699707
task_1,0.2124663881721598,0.2124663881721598,PERFECT,1,1,5.3595157,1.1387169361114502
task_2,0.09336709480492866,0.09336709480492866,PERFECT,1,1,69.76622,6.513869285583496
task_3,0.0956246893781896,0.0956246893781896,PERFECT,1,1,39.575012,3.784348249435425
task_4,0.46292116961954205,0.9258423392390841,SAFE (+1),16,8,13.030385,12.064082145690918
task_5,0.4856676789790292,0.9713353579580584,SAFE (+1),16,8,4.764469,4.905071258544922
task_6,0.48297612907250437,0.9659522581450087,SAFE (+1),16,8,15.13637,15.669894218444824
